kepid,kepoi_name,koi_disposition,koi_period,koi_depth
9958962,K00593.01,CONFIRMED,9.99760285,638.7
9958962,K00593.02,CONFIRMED,90.4117992,1265.0
3745690,K00442.01,CONFIRMED,13.54057461,461.0
3745690,K00442.02,CONFIRMED,1.732346403,182.4
3745690,K00442.03,CONFIRMED,7.0257409,190.7
3833007,K00443.01,CONFIRMED,16.21774917,758.3
3847138,K00444.01,CONFIRMED,11.72291212,492.2
4847534,K00499.01,CONFIRMED,9.66857386,411.7
4852528,K00500.01,CONFIRMED,7.053527145,1480.1
4852528,K00500.02,CONFIRMED,9.521644639,1491.3
4852528,K00500.03,CONFIRMED,3.072146607,539.0
4852528,K00500.04,CONFIRMED,4.645382149,565.5
12058931,K00546.02,CONFIRMED,9.82578495,433.3
12116489,K00547.01,CONFIRMED,25.30291816,2105.7
12600735,K00548.01,CONFIRMED,21.30020491,659.8
10593626,K00087.01,CONFIRMED,289.864067,529.1
9958962,K00593.03,CONFIRMED,51.0674355,597.5
10388286,K00596.01,CONFIRMED,1.682695938,703.8
10600261,K00597.01,CONFIRMED,17.30795548,633.0
6462863,K00094.02,CONFIRMED,10.423677439,777.3
10600261,K00597.02,CONFIRMED,2.09227115,207.6
11904151,K00072.02,CONFIRMED,45.29422297,477.1
4633570,K00446.01,CONFIRMED,16.70920628,839.8
4633570,K00446.02,CONFIRMED,28.55158187,807.8
5640085,K00448.01,CONFIRMED,10.13958818,1155.9
5640085,K00448.02,CONFIRMED,43.5859419,1708.7
4852528,K00500.05,CONFIRMED,0.986785834,450.0
10187017,K00082.03,CONFIRMED,27.4536146,136.4
5340644,K00503.01,CONFIRMED,8.22241355,1468.6
4165473,K00550.01,CONFIRMED,13.02363236,607.0
4270253,K00551.01,CONFIRMED,11.6370303,604.3
4270253,K00551.02,CONFIRMED,5.68798675,476.4
10973664,K00601.01,CONFIRMED,5.40426917,860.6
10973664,K00601.02,CONFIRMED,11.67894236,1185.1
10973664,K00601.03,CONFIRMED,1.208462378,227.3
9141746,K00929.02,CONFIRMED,2.85188338,114.9
12459913,K00602.01,CONFIRMED,12.91385906,487.9
6462863,K00094.03,CONFIRMED,54.31996151,1975.0
6291033,K00452.01,CONFIRMED,3.705991661,501.4
5461440,K00504.01,CONFIRMED,40.606895,657.5
5689351,K00505.01,CONFIRMED,13.76710058,684.8
5689351,K00505.02,CONFIRMED,6.1954595,296.4
5689351,K00505.03,CONFIRMED,3.25058201,218.4
5689351,K00505.04,CONFIRMED,8.34819209,288.9
5709725,K00555.01,CONFIRMED,3.701765401,288.3
5709725,K00555.02,CONFIRMED,86.4943704,995.2
9946525,K00398.01,CONFIRMED,51.84688984,9636.3
9946525,K00398.02,CONFIRMED,4.180048081,1765.6
9946525,K00398.03,CONFIRMED,1.729367077,484.4
7098355,K00454.01,CONFIRMED,29.00789166,906.3
7269974,K00456.01,CONFIRMED,13.69942266,1292.9
7269974,K00456.02,CONFIRMED,4.309381978,310.7
7440748,K00457.01,CONFIRMED,4.9213639,761.3
5689351,K00505.05,CONFIRMED,87.0912594,1129.1
5812960,K00507.01,CONFIRMED,18.49234792,1655.5
6266741,K00508.01,CONFIRMED,7.930583519,826.1
10187017,K00082.04,CONFIRMED,7.07136119,65.7
5774349,K00557.01,CONFIRMED,15.65563866,955.9
5978361,K00558.01,CONFIRMED,9.17858526,796.5
6501635,K00560.01,CONFIRMED,23.67513153,980.4
3217264,K00401.01,CONFIRMED,29.19899219,2047.2
3217264,K00401.02,CONFIRMED,160.0191598,1552.8
6850504,K00070.01,CONFIRMED,10.854095934,1034.4
3217264,K00401.03,CONFIRMED,55.3291399,325.7
7440748,K00457.02,CONFIRMED,7.064252021,728.9
7977197,K00459.01,CONFIRMED,19.44639139,926.0
7977197,K00459.02,CONFIRMED,6.91986988,170.1
6266741,K00508.02,CONFIRMED,16.6658994,754.2
6381846,K00509.01,CONFIRMED,4.16696628,877.7
6381846,K00509.02,CONFIRMED,11.46347165,1048.6
6381846,K00509.03,CONFIRMED,39.6034,572.7
6422155,K00510.01,CONFIRMED,2.940304817,472.4
6665695,K00561.01,CONFIRMED,5.378868001,483.4
6707833,K00563.01,CONFIRMED,15.28467725,321.3
6786037,K00564.01,CONFIRMED,21.05349939,496.6
6786037,K00564.02,CONFIRMED,127.905412,4020.6
6786037,K00564.03,CONFIRMED,6.21716039,211.2
5351250,K00408.01,CONFIRMED,7.381980206,1433.8
8043638,K00460.01,CONFIRMED,17.58751692,1377.8
8845205,K00463.01,CONFIRMED,18.47762694,2604.6
8890783,K00464.01,CONFIRMED,58.36205791,5374.7
8890783,K00464.02,CONFIRMED,5.350156114,764.8
6422155,K00510.02,CONFIRMED,6.38899658,543.3
6422155,K00510.03,CONFIRMED,14.62709685,396.4
6422155,K00510.04,CONFIRMED,35.1184432,542.4
6451936,K00511.01,CONFIRMED,8.00579096,629.7
6451936,K00511.02,CONFIRMED,4.26374378,182.0
8056665,K00089.01,CONFIRMED,84.6877524,347.7
7119481,K00566.01,CONFIRMED,25.85499978,610.5
7445445,K00567.01,CONFIRMED,10.68758211,777.7
7445445,K00567.02,CONFIRMED,20.30303506,533.4
5351250,K00408.02,CONFIRMED,12.56096618,923.1
5351250,K00408.03,CONFIRMED,30.8261043,742.2
6850504,K00070.02,CONFIRMED,3.696121272,383.4
5351250,K00408.04,CONFIRMED,3.42806306,178.4
5444548,K00409.01,CONFIRMED,13.24931848,647.6
9583881,K00467.01,CONFIRMED,18.00932214,3004.4
9589524,K00468.01,CONFIRMED,22.18431824,1593.0
10187017,K00082.05,CONFIRMED,5.28691996,41.5
6838050,K00512.01,CONFIRMED,6.51003001,602.8
6937692,K00513.01,CONFIRMED,35.18105723,987.7
7445445,K00567.03,CONFIRMED,29.02235217,637.6
7595157,K00568.01,CONFIRMED,3.383540239,255.7
7595157,K00568.02,CONFIRMED,2.358952404,94.1
8008206,K00569.01,CONFIRMED,20.72904234,561.7
8008206,K00569.02,CONFIRMED,1.632916419,209.2
5683743,K00412.01,CONFIRMED,4.147021189,3680.7
5791986,K00413.01,CONFIRMED,15.22895514,1124.8
5791986,K00413.02,CONFIRMED,24.67458244,650.6
9844088,K00470.01,CONFIRMED,3.750832927,2397.9
10019643,K00471.01,CONFIRMED,21.34736612,630.5
10019643,K00471.02,CONFIRMED,7.81100952,126.7
10123064,K00472.01,CONFIRMED,4.243748097,1409.7
8015907,K00517.01,CONFIRMED,2.752359689,791.9
8017703,K00518.01,CONFIRMED,13.98177862,1018.4
8017703,K00518.02,CONFIRMED,44.0003975,599.6
8017703,K00518.03,CONFIRMED,247.354914,1291.8
8056665,K00089.02,CONFIRMED,207.5829306,505.1
8120608,K00571.01,CONFIRMED,7.26731094,659.1
8120608,K00571.02,CONFIRMED,13.3430025,799.7
8120608,K00571.03,CONFIRMED,3.886795001,471.3
8120608,K00571.04,CONFIRMED,22.40777833,661.3
6850504,K00070.03,CONFIRMED,77.6114427,814.5
6508221,K00416.01,CONFIRMED,18.20795835,1596.9
10155434,K00473.01,CONFIRMED,12.70636123,871.7
10460984,K00474.01,CONFIRMED,10.94577783,532.8
10460984,K00474.02,CONFIRMED,28.9869016,471.6
10460984,K00474.03,CONFIRMED,94.886902,641.7
10460984,K00474.04,CONFIRMED,5.03505665,151.5
8022244,K00519.01,CONFIRMED,11.90352088,633.0
2571238,K00084.01,CONFIRMED,9.286964466,691.7
8022244,K00519.02,CONFIRMED,34.0350605,727.8
8037145,K00520.01,CONFIRMED,12.75934489,882.1
8037145,K00520.02,CONFIRMED,5.433132902,328.2
8193178,K00572.01,CONFIRMED,10.64021008,455.3
8193178,K00572.02,CONFIRMED,4.93883135,123.5
8344004,K00573.01,CONFIRMED,5.996533443,711.4
8344004,K00573.02,CONFIRMED,2.06190864,214.0
8355239,K00574.01,CONFIRMED,20.13490007,1035.2
6508221,K00416.02,CONFIRMED,88.2553729,1132.2
8352537,K00420.01,CONFIRMED,6.010383339,2652.1
10577994,K00475.01,CONFIRMED,8.1808949,723.5
10577994,K00475.02,CONFIRMED,15.31296388,864.9
10599206,K00476.01,CONFIRMED,18.42794957,706.6
10227020,K00730.01,CONFIRMED,14.78767172,781.8
4563268,K00627.02,CONFIRMED,4.16536757,120.0
4644604,K00628.01,CONFIRMED,14.48584765,457.1
4656049,K00629.01,CONFIRMED,40.6992062,429.9
4742414,K00631.01,CONFIRMED,15.458056682,4253.2
7764367,K00685.01,CONFIRMED,3.173914037,303.0
10227020,K00730.02,CONFIRMED,9.84824649,436.7
10227020,K00730.03,CONFIRMED,19.7243672,577.9
6678383,K00111.03,CONFIRMED,51.75530504,609.2
10227020,K00730.04,CONFIRMED,7.38443269,349.8
4827723,K00632.01,CONFIRMED,7.23858162,268.2
4841374,K00633.01,CONFIRMED,161.4746786,828.2
5020319,K00635.01,CONFIRMED,16.71987303,523.1
8161561,K00688.01,CONFIRMED,3.275821982,274.9
8361905,K00689.01,CONFIRMED,15.87360981,415.6
12116489,K00547.03,CONFIRMED,12.3860474,151.3
11250587,K00107.01,CONFIRMED,7.256962446,463.2
8480285,K00691.01,CONFIRMED,29.66631669,668.0
8480285,K00691.02,CONFIRMED,16.2254975,120.4
10265898,K00732.01,CONFIRMED,1.260258822,1130.7
10265898,K00732.03,CONFIRMED,5.25449393,169.0
10271806,K00733.01,CONFIRMED,5.924993927,1608.1
10271806,K00733.02,CONFIRMED,11.34934848,1249.8
5113822,K00638.01,CONFIRMED,23.6421965,1102.2
5113822,K00638.02,CONFIRMED,67.0930642,1254.2
5120087,K00639.01,CONFIRMED,17.97979816,459.1
5121511,K00640.01,CONFIRMED,30.99664113,655.3
8557374,K00692.01,CONFIRMED,2.462344253,180.1
8557374,K00692.02,CONFIRMED,4.822969318,332.1
8738735,K00693.01,CONFIRMED,28.7796446,253.2
8738735,K00693.02,CONFIRMED,15.66057688,384.1
8802165,K00694.01,CONFIRMED,17.42115972,928.1
10271806,K00733.03,CONFIRMED,3.13295351,435.2
10271806,K00733.04,CONFIRMED,18.64349986,813.4
10272442,K00734.01,CONFIRMED,24.5434566,1151.3
10984090,K00112.01,CONFIRMED,51.07926451,736.8
8805348,K00695.01,CONFIRMED,29.90721859,588.0
8878187,K00697.01,CONFIRMED,3.032147946,488.6
4914423,K00108.01,CONFIRMED,15.96532718,482.2
10340423,K00736.01,CONFIRMED,18.79418506,1529.0
10340423,K00736.02,CONFIRMED,6.73893544,601.3
10358759,K00738.01,CONFIRMED,10.3392408,1184.6
5374854,K00645.01,CONFIRMED,8.50339249,188.9
5374854,K00645.02,CONFIRMED,23.7832097,256.5
5531694,K00647.01,CONFIRMED,5.16949729,210.6
8962094,K00700.01,CONFIRMED,30.86436512,551.3
8962094,K00700.02,CONFIRMED,9.36059705,236.5
8962094,K00700.03,CONFIRMED,14.6672293,198.1
8962094,K00700.04,CONFIRMED,68.1609897,295.6
10358759,K00738.02,CONFIRMED,13.28689997,1039.6
10386984,K00739.01,CONFIRMED,1.287076693,729.4
10395381,K00740.01,CONFIRMED,17.6717714,918.6
5613330,K00649.01,CONFIRMED,23.44970494,315.6
8456679,K00102.01,CONFIRMED,1.73513619,952.6
5786676,K00650.01,CONFIRMED,11.95474513,903.4
5796675,K00652.01,CONFIRMED,16.080657264,3076.0
9002278,K00701.01,CONFIRMED,18.16407304,943.2
9002278,K00701.02,CONFIRMED,5.71489692,425.9
9002278,K00701.03,CONFIRMED,122.3858681,711.1
4914423,K00108.02,CONFIRMED,179.609803,1273.0
5941160,K00654.01,CONFIRMED,8.59481851,336.5
5941160,K00654.02,CONFIRMED,10.22215697,238.2
5966154,K00655.01,CONFIRMED,25.6721559,387.1
5966154,K00655.02,CONFIRMED,151.8851881,360.6
9266431,K00704.01,CONFIRMED,18.39629744,680.2
9458613,K00707.01,CONFIRMED,21.77568158,797.9
9458613,K00707.02,CONFIRMED,41.0283424,541.4
6020753,K00657.01,CONFIRMED,4.069425638,549.1
8456679,K00102.02,CONFIRMED,4.06844957,79.8
6020753,K00657.02,CONFIRMED,16.28247625,792.6
6062088,K00658.01,CONFIRMED,3.162692075,503.7
9458613,K00707.03,CONFIRMED,31.7848157,444.5
9458613,K00707.04,CONFIRMED,13.17555999,280.0
9458613,K00707.05,CONFIRMED,5.66815821,119.7
9530945,K00708.01,CONFIRMED,17.40665216,586.9
6062088,K00658.02,CONFIRMED,5.370639542,491.3
6062088,K00658.03,CONFIRMED,11.32977062,162.4
6125481,K00659.01,CONFIRMED,23.20579353,342.5
6267535,K00660.01,CONFIRMED,6.07972016,290.8
6347299,K00661.01,CONFIRMED,14.40090414,379.6
9530945,K00708.02,CONFIRMED,7.69363627,295.1
9578686,K00709.01,CONFIRMED,21.3851584,663.9
9590976,K00710.01,CONFIRMED,5.37493289,155.8
9590976,K00710.02,CONFIRMED,8.58600968,102.1
9590976,K00710.03,CONFIRMED,3.88688862,58.3
4832837,K00605.01,CONFIRMED,2.628117322,936.8
6347299,K00661.02,CONFIRMED,25.6613816,166.5
6365156,K00662.01,CONFIRMED,10.21418792,303.8
6425957,K00663.01,CONFIRMED,2.755637216,536.7
2444412,K00103.01,CONFIRMED,14.91095177,864.5
6425957,K00663.02,CONFIRMED,20.30652862,715.4
9597345,K00711.01,CONFIRMED,44.6996563,837.7
9597345,K00711.02,CONFIRMED,3.619309734,206.6
9597345,K00711.03,CONFIRMED,124.5245224,689.9
5686174,K00610.01,CONFIRMED,14.28228147,983.2
6462863,K00094.04,CONFIRMED,3.743166733,126.3
6442340,K00664.01,CONFIRMED,13.13747785,212.8
6442340,K00664.02,CONFIRMED,7.78199862,106.9
6442340,K00664.03,CONFIRMED,23.4433748,85.0
6685609,K00665.01,CONFIRMED,5.868066282,436.5
6685609,K00665.02,CONFIRMED,1.61189046,101.1
9450647,K00110.01,CONFIRMED,9.940666412,520.2
9702072,K00714.01,CONFIRMED,4.182001885,847.4
9873254,K00717.01,CONFIRMED,14.70749512,262.0
6587002,K00612.01,CONFIRMED,20.73989406,616.1
6587002,K00612.02,CONFIRMED,47.4277116,820.4
7368664,K00614.01,CONFIRMED,12.874712426,3860.7
6685609,K00665.03,CONFIRMED,3.07155284,86.0
6707835,K00666.01,CONFIRMED,22.24814617,613.7
10318874,K00104.01,CONFIRMED,2.508057497,1507.6
9873254,K00717.02,CONFIRMED,0.900375925,41.4
9884104,K00718.01,CONFIRMED,4.585466941,383.5
9884104,K00718.02,CONFIRMED,22.71443351,575.1
9884104,K00718.03,CONFIRMED,47.903427,379.3
9950612,K00719.01,CONFIRMED,9.034190783,577.6
10353968,K00618.01,CONFIRMED,9.07098164,1026.2
11773022,K00620.01,CONFIRMED,45.15535633,6208.7
7033671,K00670.01,CONFIRMED,9.48965527,262.2
7040629,K00671.01,CONFIRMED,4.22865217,150.0
7040629,K00671.02,CONFIRMED,7.46662068,120.9
7040629,K00671.03,CONFIRMED,16.25951967,129.5
7040629,K00671.04,CONFIRMED,11.1317901,95.5
9950612,K00719.02,CONFIRMED,28.1224393,194.3
6678383,K00111.01,CONFIRMED,11.427550984,500.9
9950612,K00719.03,CONFIRMED,45.9029768,361.8
9950612,K00719.04,CONFIRMED,4.159816554,160.3
9963524,K00720.01,CONFIRMED,5.69059163,1384.3
5780885,K00097.01,CONFIRMED,4.885488596,7458.4
11773022,K00620.02,CONFIRMED,130.17802962,11570.9
11773022,K00620.03,CONFIRMED,85.3162004,1902.6
12068975,K00623.01,CONFIRMED,10.34973276,119.0
7115785,K00672.01,CONFIRMED,16.08786246,612.5
7115785,K00672.02,CONFIRMED,41.74938613,1055.4
7124613,K00673.01,CONFIRMED,4.41746257,291.0
8711794,K00105.01,CONFIRMED,8.981014925,1059.3
7277317,K00674.01,CONFIRMED,16.33888067,1718.4
9963524,K00720.02,CONFIRMED,10.04157214,1114.0
9963524,K00720.03,CONFIRMED,18.36974658,1143.3
9963524,K00720.04,CONFIRMED,2.79590004,383.7
9964801,K00721.01,CONFIRMED,13.72462702,281.8
9965439,K00722.01,CONFIRMED,46.40626,469.1
12068975,K00623.02,CONFIRMED,15.67750191,115.5
12068975,K00623.03,CONFIRMED,5.59931543,84.8
12068975,K00623.04,CONFIRMED,25.2100146,62.1
3541946,K00624.01,CONFIRMED,17.79001678,871.4
3541946,K00624.02,CONFIRMED,49.5674085,730.0
10264660,K00098.01,CONFIRMED,6.790120801,2302.3
7447200,K00676.01,CONFIRMED,7.972510087,3139.0
7447200,K00676.02,CONFIRMED,2.453236139,1723.2
7509886,K00678.01,CONFIRMED,6.0404622,241.0
7509886,K00678.02,CONFIRMED,4.13852825,256.5
10002866,K00723.01,CONFIRMED,3.936993144,1266.0
10002866,K00723.02,CONFIRMED,28.08185982,1840.3
6678383,K00111.02,CONFIRMED,23.66834635,449.4
10002866,K00723.03,CONFIRMED,10.08881066,1995.9
3541946,K00624.03,CONFIRMED,1.311842968,245.1
4478168,K00626.01,CONFIRMED,14.58649856,378.7
4563268,K00627.01,CONFIRMED,7.75192755,407.3
7515212,K00679.01,CONFIRMED,31.80475991,360.6
7515212,K00679.02,CONFIRMED,16.2580276,47.0
7529266,K00680.01,CONFIRMED,8.600153929,4510.2
8686373,K04066.01,CONFIRMED,126.55719,366.4
3867615,K02289.02,CONFIRMED,20.0983676,157.8
5530112,K04067.01,CONFIRMED,9.6887216,655.5
6226908,K04068.01,CONFIRMED,19.597317,1014.1
5906694,K04069.01,CONFIRMED,13.06243545,464.3
9956082,K04139.01,CONFIRMED,3.74031708,165.6
6755944,K04072.01,CONFIRMED,0.692978457,61.0
9334893,K02298.02,CONFIRMED,31.8055128,141.7
10000941,K04146.01,CONFIRMED,3.50472344,90.7
9455677,K04076.01,CONFIRMED,124.827797,647.5
11465651,K04150.01,CONFIRMED,31.3351094,264.9
3937814,K04084.01,CONFIRMED,214.881456,759.2
5881120,K04156.01,CONFIRMED,4.85018974,64.5
4548098,K04157.01,CONFIRMED,3.82315697,47.2
4770617,K02243.02,CONFIRMED,8.45805119,258.7
6106282,K04087.01,CONFIRMED,101.1107014,878.1
4078311,K04166.01,CONFIRMED,9.84262076,626.4
11709124,K00435.05,CONFIRMED,62.3026877,859.3
9022166,K02175.02,CONFIRMED,72.3826983,366.4
3103227,K04091.01,CONFIRMED,225.585245,754.9
4850961,K04092.01,CONFIRMED,24.4972683,449.1
8439323,K04153.01,CONFIRMED,4.62602867,346.9
4458082,K02303.02,CONFIRMED,8.93484887,135.9
10714072,K04024.01,CONFIRMED,8.40693068,167.1
5942808,K02250.02,CONFIRMED,0.626281766,433.1
5688683,K04097.01,CONFIRMED,2.790643481,202.0
6607644,K04159.01,CONFIRMED,0.971915957,73.7
7610663,K04160.01,CONFIRMED,3.03196812,81.5
8951205,K04099.01,CONFIRMED,4.95060632,309.5
7838675,K04169.01,CONFIRMED,1.005205893,97.5
7100673,K04032.01,CONFIRMED,3.95116635,60.9
7100673,K04032.02,CONFIRMED,2.89223998,44.3
3747817,K04103.01,CONFIRMED,184.77271,951.4
9071593,K02257.02,CONFIRMED,59.284064,424.4
10089911,K04034.01,CONFIRMED,6.96704926,213.7
11415243,K04036.01,CONFIRMED,168.81133,614.4
3548044,K02194.02,CONFIRMED,67.968656,321.8
11401767,K02195.02,CONFIRMED,30.0899459,242.6
11709124,K00435.06,CONFIRMED,9.91937693,186.7
8613535,K02263.02,CONFIRMED,9.47850818,184.6
3955817,K04117.01,CONFIRMED,4.24263096,187.6
10360722,K04051.01,CONFIRMED,163.692336,1138.0
6349881,K04121.01,CONFIRMED,198.088873,1027.7
1718958,K04053.01,CONFIRMED,1.41975831,60.9
6428794,K04054.01,CONFIRMED,169.135056,640.7
4673628,K04056.01,CONFIRMED,3.951383138,405.7
11401767,K02195.03,CONFIRMED,6.84978728,139.2
9718066,K02287.02,CONFIRMED,28.9060526,99.0
9272070,K04126.01,CONFIRMED,8.10503551,209.9
5088400,K04127.01,CONFIRMED,8.82715783,368.6
8087812,K04343.01,CONFIRMED,27.2106807,99.4
5308537,K04409.01,CONFIRMED,14.2651545,66.3
5281113,K04411.01,CONFIRMED,11.17931581,90.6
6026924,K04276.01,CONFIRMED,56.644452,104.6
3244792,K04347.01,CONFIRMED,3.0570982,144.0
1724719,K04212.01,CONFIRMED,5.79179934,118.5
8120608,K00571.05,CONFIRMED,129.945392,500.1
9366617,K04215.01,CONFIRMED,26.5487294,142.0
4548011,K04288.01,CONFIRMED,6.28384079,35.7
8459663,K04356.01,CONFIRMED,174.510276,1530.0
7046035,K04424.01,CONFIRMED,2.27164952,82.4
8463346,K02529.02,CONFIRMED,64.0019669,1112.5
5868793,K04290.01,CONFIRMED,4.83809469,1544.0
10063208,K04292.01,CONFIRMED,9.3281912,45.2
10669994,K04360.01,CONFIRMED,2.71603664,98.5
9183378,K04222.01,CONFIRMED,3.38557445,121.9
7596240,K04295.01,CONFIRMED,13.3997555,167.3
7427764,K04364.01,CONFIRMED,4.56383697,201.8
8416523,K04441.01,CONFIRMED,0.341842017,285.6
9872831,K04230.01,CONFIRMED,5.49548533,85.8
12306058,K02541.02,CONFIRMED,20.4853893,89.5
8507475,K04300.01,CONFIRMED,3.58273837,360.5
8773015,K04301.01,CONFIRMED,15.604841,73.4
11080405,K02442.02,CONFIRMED,12.3101351,263.7
11509504,K04232.01,CONFIRMED,2.61576515,120.4
11611275,K04234.01,CONFIRMED,6.94245216,160.8
11612280,K04304.01,CONFIRMED,9.4061364,79.5
11444514,K04371.01,CONFIRMED,66.373298,415.0
9886361,K02732.02,CONFIRMED,13.61165024,95.5
9702006,K04372.01,CONFIRMED,6.24564633,212.0
6587002,K00612.03,CONFIRMED,122.0804953,799.9
11718389,K04444.01,CONFIRMED,5.94373492,301.0
10329196,K04446.01,CONFIRMED,85.7567919,159.1
10604592,K04447.01,CONFIRMED,2.18660188,122.3
9285568,K04241.01,CONFIRMED,2.55315031,185.3
7604328,K02458.02,CONFIRMED,2.936587946,279.6
7103919,K04310.01,CONFIRMED,10.7769944,185.6
10722485,K04312.01,CONFIRMED,7.84931877,68.2
6937529,K04382.01,CONFIRMED,2.94648935,57.0
5177859,K04246.01,CONFIRMED,6.98472143,90.7
9883606,K04383.01,CONFIRMED,4.34195312,73.3
5860968,K04384.01,CONFIRMED,122.358116,352.8
3645438,K04385.01,CONFIRMED,7.298142,370.5
8480582,K04386.01,CONFIRMED,18.5010898,421.1
11125613,K02485.02,CONFIRMED,3.60082855,296.3
10525049,K04252.01,CONFIRMED,15.5714121,173.5
9896018,K02579.02,CONFIRMED,3.59645081,149.6
5095082,K04320.01,CONFIRMED,20.6579443,98.2
11560897,K02365.02,CONFIRMED,110.978266,150.2
6752002,K04184.01,CONFIRMED,6.08003714,184.0
7257966,K04185.01,CONFIRMED,3.035206175,696.9
10407482,K04255.01,CONFIRMED,6.30558387,193.1
5371777,K04327.01,CONFIRMED,0.991659646,77.3
6879171,K04188.01,CONFIRMED,6.96352699,68.1
9897364,K04189.01,CONFIRMED,64.2729088,1213.9
12505503,K04190.01,CONFIRMED,3.4327371,63.2
10526887,K04261.01,CONFIRMED,1.450889836,135.7
11125613,K02485.03,CONFIRMED,5.72716067,310.9
8733898,K02842.03,CONFIRMED,3.036208739,1820.5
9828127,K04192.01,CONFIRMED,18.0541469,283.1
5644412,K04194.01,CONFIRMED,1.538185321,277.2
10730070,K04335.01,CONFIRMED,7.61758198,85.4
2831055,K04400.01,CONFIRMED,2.20923119,59.8
7703882,K04403.01,CONFIRMED,5.88350251,217.7
5340878,K04199.01,CONFIRMED,0.539915033,97.0
7450747,K04267.01,CONFIRMED,2.20829637,87.9
7826620,K04268.01,CONFIRMED,0.849906734,124.3
8890924,K04269.01,CONFIRMED,26.6565737,163.4
8573193,K04337.01,CONFIRMED,8.18504859,97.6
7673841,K02585.02,CONFIRMED,10.42317343,71.2
5084171,K04202.01,CONFIRMED,153.979362,792.5
11968463,K02433.03,CONFIRMED,56.4148314,480.1
10593535,K04204.01,CONFIRMED,20.9254083,109.0
5959719,K02498.02,CONFIRMED,13.0600399,106.8
9701962,K04617.01,CONFIRMED,27.4784659,83.2
5977470,K04550.01,CONFIRMED,140.251943,567.7
11284772,K04622.01,CONFIRMED,207.24785,809.2
6153407,K03179.01,CONFIRMED,5.99078221,69.9
11519187,K04625.01,CONFIRMED,2.440839436,509.5
8417078,K04693.01,CONFIRMED,23.6223571,57.0
9898017,K04484.01,CONFIRMED,2.29794819,83.2
6278762,K03158.02,CONFIRMED,4.54586982,76.5
4556468,K04491.01,CONFIRMED,114.336052,239.8
7747457,K04561.01,CONFIRMED,1.5184181,196.8
10026502,K04706.01,CONFIRMED,101.952048,152.5
9002278,K00701.05,CONFIRMED,12.4418003,78.4
11650401,K04566.01,CONFIRMED,3.94660745,309.4
6278762,K03158.03,CONFIRMED,6.18943952,83.2
9100953,K04500.01,CONFIRMED,8.70179611,304.1
6761777,K04571.01,CONFIRMED,47.3128645,217.4
9412623,K04640.01,CONFIRMED,6.1082945,61.1
4735826,K03184.01,CONFIRMED,7.545922037,22.2
7778621,K04725.01,CONFIRMED,7.28171395,111.6
9100953,K04500.02,CONFIRMED,44.9851885,617.8
6278762,K03158.04,CONFIRMED,7.74347801,77.8
4545570,K04506.01,CONFIRMED,5.60473115,210.0
11671579,K04510.01,CONFIRMED,5.17624997,78.7
9216775,K04513.01,CONFIRMED,3.91794676,116.5
6278762,K03158.05,CONFIRMED,9.74048508,121.4
9009036,K04585.01,CONFIRMED,6.76289308,50.9
2857607,K04659.01,CONFIRMED,41.8681996,150.7
5962262,K04661.01,CONFIRMED,8.61742738,154.9
7429240,K04450.01,CONFIRMED,196.436796,631.9
5003670,K04524.01,CONFIRMED,7.99144696,145.0
7133294,K04473.01,CONFIRMED,13.6471211,75.0
4381429,K04474.01,CONFIRMED,16.473474,470.5
10220837,K04613.01,CONFIRMED,1.962282625,68.3
6278762,K03158.01,CONFIRMED,3.60011712,50.2
6276791,K04477.02,CONFIRMED,9.32867952,354.4
8636600,K04478.01,CONFIRMED,6.38671206,223.7
9447166,K03296.01,CONFIRMED,62.869463,341.7
8151055,K03298.01,CONFIRMED,29.9632816,893.2
3348082,K01196.02,CONFIRMED,11.63486009,292.3
10615440,K04765.01,CONFIRMED,10.8118317,76.8
7510820,K03303.01,CONFIRMED,29.3493852,659.2
7983117,K03214.01,CONFIRMED,11.49500229,51.4
6880517,K03305.01,CONFIRMED,65.6491001,983.9
6615511,K03306.01,CONFIRMED,25.1593389,358.1
3632089,K03308.01,CONFIRMED,31.7787564,262.0
8397947,K04772.02,CONFIRMED,9.0194714,191.6
9569711,K03232.01,CONFIRMED,6.05919881,154.2
12314973,K00279.03,CONFIRMED,7.5143967,36.3
3348082,K01196.03,CONFIRMED,33.1981761,336.7
3632089,K03308.02,CONFIRMED,5.32784157,87.2
12735830,K03311.01,CONFIRMED,31.827649,520.0
6592335,K04777.01,CONFIRMED,0.824000125,183.1
10057494,K03234.01,CONFIRMED,2.41810158,46.8
6587796,K03237.01,CONFIRMED,33.4203001,436.6
8554701,K03315.01,CONFIRMED,31.1748311,200.2
9031209,K03316.01,CONFIRMED,47.0568476,1531.2
8073705,K03245.01,CONFIRMED,10.60052083,60.9
4271474,K03324.01,CONFIRMED,21.8634638,871.0
11497958,K01422.04,CONFIRMED,63.3354719,983.0
9885417,K03246.01,CONFIRMED,0.689967868,122.9
8331612,K03318.01,CONFIRMED,13.8353959,818.0
5965819,K03319.01,CONFIRMED,19.5906103,297.0
5965819,K03319.02,CONFIRMED,8.23983041,251.0
8183288,K03255.01,CONFIRMED,66.6504521,536.9
5965819,K03319.03,CONFIRMED,3.54553077,119.2
8280511,K01151.03,CONFIRMED,5.24970432,61.9
12156174,K03260.01,CONFIRMED,56.6746666,883.1
4736644,K03330.01,CONFIRMED,16.2951259,197.9
